,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.42857142857142855,0.975,1.0,0.7792207792207793,0.85,0.8846153846153846,0.967741935483871,0.8461538461538461,0.9791666666666666,1.0,0.98,0.9736842105263158,0.8589473684210527,0.8886795209365242,0.901678189948139
recall,0.9230769230769231,1.0,0.9310344827586207,0.9836065573770492,0.7727272727272727,0.9583333333333334,0.46153846153846156,1.0,0.9038461538461539,0.43478260869565216,0.98,0.9736842105263158,0.8589473684210527,0.8602191669899818,0.8589473684210527
f1-score,0.5853658536585366,0.9873417721518987,0.9642857142857143,0.8695652173913043,0.8095238095238095,0.9199999999999999,0.625,0.9166666666666666,0.9400000000000001,0.6060606060606061,0.98,0.9736842105263158,0.8589473684210527,0.848124487522071,0.8553982941048119
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.8589473684210527,475.0,475.0
