,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5714285714285714,1.0,1.0,1.0,0.9473684210526315,1.0,0.9787234042553191,0.7333333333333333,0.8813559322033898,0.875,0.98,0.9473684210526315,0.9136842105263158,0.9095481736104897,0.933484444641697
recall,0.9230769230769231,1.0,0.896551724137931,0.9180327868852459,0.8181818181818182,0.9375,0.7076923076923077,1.0,1.0,0.9130434782608695,0.98,0.9473684210526315,0.9136842105263158,0.9201206216073107,0.9136842105263158
f1-score,0.7058823529411765,1.0,0.9454545454545454,0.9572649572649572,0.8780487804878049,0.967741935483871,0.8214285714285715,0.846153846153846,0.936936936936937,0.8936170212765957,0.98,0.9473684210526315,0.9136842105263158,0.906658114040078,0.916242369326519
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9136842105263158,475.0,475.0
