,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.875,1.0,0.9666666666666667,1.0,0.9090909090909091,0.9795918367346939,0.84,0.9166666666666666,1.0,1.0,1.0,1.0,0.9578947368421052,0.9572513399299113,0.9590955961331901
recall,0.5384615384615384,1.0,1.0,0.9836065573770492,0.9090909090909091,1.0,0.9692307692307692,1.0,0.9807692307692307,1.0,1.0,0.9473684210526315,0.9578947368421052,0.9440439521651774,0.9578947368421052
f1-score,0.6666666666666667,1.0,0.983050847457627,0.9917355371900827,0.9090909090909091,0.9896907216494846,0.9,0.9565217391304348,0.9902912621359222,1.0,1.0,0.972972972972973,0.9578947368421052,0.9466683880245084,0.9554830045942848
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9578947368421052,475.0,475.0
