,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6666666666666666,1.0,0.9666666666666667,1.0,0.9545454545454546,1.0,0.9473684210526315,0.9565217391304348,0.9811320754716981,1.0,1.0,1.0,0.96,0.9560750852944627,0.9663325478326013
recall,0.9230769230769231,1.0,1.0,0.9836065573770492,0.9545454545454546,1.0,0.8307692307692308,1.0,1.0,0.9565217391304348,0.98,0.9473684210526315,0.96,0.9646573604959771,0.96
f1-score,0.7741935483870968,1.0,0.983050847457627,0.9917355371900827,0.9545454545454546,1.0,0.8852459016393444,0.9777777777777777,0.9904761904761905,0.9777777777777777,0.98989898989899,0.972972972972973,0.96,0.9581395831769428,0.9613621949098368
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.96,475.0,475.0
