,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.7391304347826086,1.0,0.9666666666666667,1.0,0.7777777777777778,1.0,0.890625,0.9166666666666666,0.9811320754716981,1.0,1.0,1.0,0.9515789473684211,0.9393332184471181,0.9525010428210258
recall,0.6538461538461539,1.0,1.0,0.9836065573770492,0.9545454545454546,1.0,0.8769230769230769,1.0,1.0,0.9565217391304348,0.98,0.9473684210526315,0.9515789473684211,0.9460676169062335,0.9515789473684211
f1-score,0.693877551020408,1.0,0.983050847457627,0.9917355371900827,0.8571428571428572,1.0,0.883720930232558,0.9565217391304348,0.9904761904761905,0.9777777777777777,0.98989898989899,0.972972972972973,0.9515789473684211,0.9414312827749917,0.9512615021391553
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9515789473684211,475.0,475.0
