,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.8333333333333334,1.0,0.9666666666666667,1.0,0.9545454545454546,1.0,0.9242424242424242,0.88,0.9629629629629629,1.0,1.0,0.972972972972973,0.9642105263157895,0.9578936512269847,0.9645953781532729
recall,0.7692307692307693,1.0,1.0,0.9836065573770492,0.9545454545454546,1.0,0.9384615384615385,1.0,1.0,0.9130434782608695,0.98,0.9473684210526315,0.9642105263157895,0.9571880182440261,0.9642105263157895
f1-score,0.8,1.0,0.983050847457627,0.9917355371900827,0.9545454545454546,1.0,0.9312977099236641,0.9361702127659575,0.9811320754716981,0.9545454545454545,0.98989898989899,0.9599999999999999,0.9642105263157895,0.9568646901499106,0.9639637916732182
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9642105263157895,475.0,475.0
