,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5,1.0,0.9666666666666667,1.0,0.8695652173913043,0.9591836734693877,0.9347826086956522,0.9545454545454546,1.0,1.0,1.0,1.0,0.9326315789473684,0.9320619683973721,0.9494009558056632
recall,0.8461538461538461,1.0,1.0,0.9836065573770492,0.9090909090909091,0.9791666666666666,0.6615384615384615,0.9545454545454546,1.0,1.0,1.0,0.9736842105263158,0.9326315789473684,0.9423155088248918,0.9326315789473684
f1-score,0.6285714285714286,1.0,0.983050847457627,0.9917355371900827,0.888888888888889,0.9690721649484536,0.7747747747747747,0.9545454545454546,1.0,1.0,1.0,0.9866666666666666,0.9326315789473684,0.9314421469202814,0.9353092897989439
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9326315789473684,475.0,475.0
