,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.2564102564102564,0.9512195121951219,1.0,1.0,0.5384615384615384,0.92,0.9230769230769231,1.0,0.9285714285714286,1.0,0.9607843137254902,1.0,0.8252631578947368,0.8732103310367298,0.9033585504429875
recall,0.7692307692307693,1.0,0.7586206896551724,0.9836065573770492,0.6363636363636364,0.9583333333333334,0.18461538461538463,0.9545454545454546,1.0,1.0,0.98,0.8947368421052632,0.8252631578947368,0.8433377222688386,0.8252631578947368
f1-score,0.38461538461538464,0.975,0.8627450980392156,0.9917355371900827,0.5833333333333334,0.9387755102040817,0.3076923076923077,0.9767441860465117,0.962962962962963,1.0,0.9702970297029702,0.9444444444444444,0.8252631578947368,0.8248621495192746,0.8218973052126237
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.8252631578947368,475.0,475.0
