,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.625,1.0,0.9666666666666667,1.0,0.95,1.0,0.7176470588235294,0.875,0.9807692307692307,0.7931034482758621,1.0,0.9230769230769231,0.911578947368421,0.9026052773010177,0.9124183043034331
recall,0.19230769230769232,0.9743589743589743,1.0,0.9016393442622951,0.8636363636363636,0.9583333333333334,0.9384615384615385,0.9545454545454546,0.9807692307692307,1.0,0.98,0.9473684210526315,0.911578947368421,0.8909516960606262,0.911578947368421
f1-score,0.29411764705882354,0.9870129870129869,0.983050847457627,0.9482758620689655,0.9047619047619048,0.9787234042553191,0.8133333333333334,0.9130434782608695,0.9807692307692307,0.8846153846153846,0.98989898989899,0.935064935064935,0.911578947368421,0.8843890003798641,0.9025358881063323
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.911578947368421,475.0,475.0
