,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.8181818181818182,1.0,1.0,1.0,0.875,1.0,0.8823529411764706,0.9166666666666666,1.0,1.0,1.0,0.972972972972973,0.9621052631578947,0.9554311999164941,0.962137490713342
recall,0.6923076923076923,1.0,1.0,0.9836065573770492,0.9545454545454546,1.0,0.9230769230769231,1.0,1.0,1.0,0.98,0.9473684210526315,0.9621052631578947,0.9567420873633127,0.9621052631578947
f1-score,0.7500000000000001,1.0,1.0,0.9917355371900827,0.9130434782608695,1.0,0.9022556390977443,0.9565217391304348,1.0,1.0,0.98989898989899,0.9599999999999999,0.9621052631578947,0.95528794863151,0.9615744601842244
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9621052631578947,475.0,475.0
