,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.65625,1.0,1.0,1.0,0.9523809523809523,0.9795918367346939,0.9152542372881356,0.9166666666666666,1.0,1.0,1.0,1.0,0.9578947368421052,0.9516786410892041,0.961459960433772
recall,0.8076923076923077,1.0,1.0,0.9836065573770492,0.9090909090909091,1.0,0.8307692307692308,1.0,1.0,1.0,1.0,0.9736842105263158,0.9578947368421052,0.9587369346213177,0.9578947368421052
f1-score,0.7241379310344829,1.0,1.0,0.9917355371900827,0.9302325581395349,0.9896907216494846,0.870967741935484,0.9565217391304348,1.0,1.0,1.0,0.9866666666666666,0.9578947368421052,0.9541627413121808,0.9588282941342021
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9578947368421052,475.0,475.0
