,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.9047619047619048,1.0,1.0,1.0,0.9565217391304348,1.0,0.9,1.0,1.0,1.0,1.0,0.9736842105263158,0.9768421052631578,0.9779139878682211,0.9769837637572191
recall,0.7307692307692307,1.0,1.0,0.9836065573770492,1.0,1.0,0.9692307692307692,1.0,1.0,1.0,1.0,0.9736842105263158,0.9768421052631578,0.9714408973252805,0.9768421052631578
f1-score,0.8085106382978723,1.0,1.0,0.9917355371900827,0.9777777777777777,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.9736842105263158,0.9768421052631578,0.9737534580937819,0.9761998360886684
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9768421052631578,475.0,475.0
