,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.7333333333333333,1.0,1.0,1.0,0.9545454545454546,0.9795918367346939,0.9344262295081968,1.0,1.0,1.0,1.0,0.9487179487179487,0.9663157894736842,0.962551233569969,0.9681601301036774
recall,0.8461538461538461,1.0,1.0,0.9836065573770492,0.9545454545454546,1.0,0.8769230769230769,1.0,1.0,1.0,0.98,0.9736842105263158,0.9663157894736842,0.9679094287938118,0.9663157894736842
f1-score,0.7857142857142856,1.0,1.0,0.9917355371900827,0.9545454545454546,0.9896907216494846,0.9047619047619049,1.0,1.0,1.0,0.98989898989899,0.9610389610389611,0.9663157894736842,0.9647821545665969,0.9668495740216749
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9663157894736842,475.0,475.0
