,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6363636363636364,1.0,0.9666666666666667,1.0,0.8,1.0,0.9152542372881356,1.0,0.9629629629629629,1.0,1.0,1.0,0.9473684210526315,0.9401039586067835,0.9531460786875594
recall,0.8076923076923077,1.0,1.0,0.9836065573770492,0.9090909090909091,0.9583333333333334,0.8307692307692308,1.0,1.0,0.9130434782608695,0.98,0.9736842105263158,0.9473684210526315,0.9463516689208347,0.9473684210526315
f1-score,0.7118644067796609,1.0,0.983050847457627,0.9917355371900827,0.8510638297872342,0.9787234042553191,0.870967741935484,1.0,0.9811320754716981,0.9545454545454545,0.98989898989899,0.9866666666666666,0.9473684210526315,0.9416374128323515,0.9490306189765787
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9473684210526315,475.0,475.0
