,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6060606060606061,0.9512195121951219,1.0,0.8571428571428571,0.9473684210526315,0.9782608695652174,0.8813559322033898,0.8148148148148148,0.9629629629629629,1.0,1.0,1.0,0.9136842105263158,0.9165988313331335,0.922584449714544
recall,0.7692307692307693,1.0,0.9310344827586207,0.9836065573770492,0.8181818181818182,0.9375,0.8,1.0,1.0,0.6956521739130435,0.96,0.9210526315789473,0.9136842105263158,0.9013548694200207,0.9136842105263158
f1-score,0.6779661016949152,0.975,0.9642857142857143,0.916030534351145,0.8780487804878049,0.9574468085106383,0.8387096774193548,0.8979591836734693,0.9811320754716981,0.8205128205128205,0.9795918367346939,0.958904109589041,0.9136842105263158,0.903798970227608,0.9144181659021716
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9136842105263158,475.0,475.0
