,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5227272727272727,1.0,1.0,1.0,0.8695652173913043,0.8545454545454545,0.9361702127659575,0.9565217391304348,1.0,1.0,1.0,0.972972972972973,0.9221052631578948,0.9260419057944498,0.9402253489585881
recall,0.8846153846153846,1.0,1.0,0.8852459016393442,0.9090909090909091,0.9791666666666666,0.676923076923077,1.0,1.0,1.0,0.98,0.9473684210526315,0.9221052631578948,0.9385341966656678,0.9221052631578948
f1-score,0.6571428571428571,1.0,1.0,0.9391304347826086,0.888888888888889,0.912621359223301,0.7857142857142858,0.9777777777777777,1.0,1.0,0.98989898989899,0.9599999999999999,0.9221052631578948,0.9259312161190589,0.9248242963857192
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9221052631578948,475.0,475.0
