,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.8076923076923077,1.0,0.9666666666666667,1.0,0.8695652173913043,1.0,0.9230769230769231,0.44,0.9811320754716981,1.0,1.0,0.96,0.9073684210526316,0.9123444325249084,0.9396687074536217
recall,0.8076923076923077,1.0,1.0,0.9508196721311475,0.9090909090909091,0.75,0.9230769230769231,1.0,1.0,0.9130434782608695,0.98,0.631578947368421,0.9073684210526316,0.9054418531350482,0.9073684210526316
f1-score,0.8076923076923077,1.0,0.983050847457627,0.9747899159663865,0.888888888888889,0.8571428571428571,0.9230769230769231,0.6111111111111112,0.9904761904761905,0.9545454545454545,0.98989898989899,0.7619047619047619,0.9073684210526316,0.895214854013458,0.9137266408415066
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9073684210526316,475.0,475.0
