,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5116279069767442,1.0,0.9655172413793104,1.0,1.0,0.8571428571428571,0.9215686274509803,0.9545454545454546,1.0,0.9565217391304348,0.9803921568627451,0.9714285714285714,0.92,0.9265620462430916,0.9374337622441877
recall,0.8461538461538461,1.0,0.9655172413793104,0.9836065573770492,0.7272727272727273,1.0,0.7230769230769231,0.9545454545454546,0.9615384615384616,0.9565217391304348,1.0,0.8947368421052632,0.92,0.9177474827149559,0.92
f1-score,0.6376811594202898,1.0,0.9655172413793104,0.9917355371900827,0.8421052631578948,0.923076923076923,0.8103448275862069,0.9545454545454546,0.9803921568627451,0.9565217391304348,0.99009900990099,0.9315068493150684,0.92,0.9152938467971167,0.9230833741677409
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.92,475.0,475.0
