,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.8,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9743589743589743,0.968421052631579,0.96691121546194,0.9684928472663028
recall,0.7692307692307693,1.0,1.0,0.9836065573770492,0.9545454545454546,1.0,0.9230769230769231,1.0,1.0,0.9565217391304348,0.98,1.0,0.968421052631579,0.9639151202800527,0.968421052631579
f1-score,0.7843137254901961,1.0,1.0,0.9917355371900827,0.9767441860465117,1.0,0.9160305343511451,0.9777777777777777,0.9811320754716981,0.9777777777777777,0.98989898989899,0.9870129870129869,0.968421052631579,0.9652019659180971,0.9682919839645454
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.968421052631579,475.0,475.0
