,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.84,1.0,1.0,1.0,1.0,0.9795918367346939,0.9242424242424242,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9743589743589743,0.9705263157894737,0.9698064947857908,0.9706933875781212
recall,0.8076923076923077,1.0,1.0,0.9836065573770492,0.9090909090909091,1.0,0.9384615384615385,1.0,1.0,0.9565217391304348,0.98,1.0,0.9705263157894737,0.9646144209793533,0.9705263157894737
f1-score,0.8235294117647058,1.0,1.0,0.9917355371900827,0.9523809523809523,0.9896907216494846,0.9312977099236641,0.9777777777777777,0.9811320754716981,0.9777777777777777,0.98989898989899,0.9870129870129869,0.9705263157894737,0.96685282840401,0.9703575371306169
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9705263157894737,475.0,475.0
