,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.782608695652174,1.0,1.0,1.0,1.0,1.0,0.8695652173913043,1.0,1.0,1.0,1.0,1.0,0.9705263157894737,0.9710144927536232,0.9702517162471396
recall,0.6923076923076923,1.0,1.0,0.9836065573770492,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.9705263157894737,0.9665825977301387,0.9705263157894737
f1-score,0.7346938775510203,1.0,1.0,0.9917355371900827,1.0,1.0,0.8955223880597014,1.0,1.0,1.0,1.0,1.0,0.9705263157894737,0.9684959835667337,0.9701197132816888
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9705263157894737,475.0,475.0
