,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.3238095238095238,0.42424242424242425,0.5955056179775281,0.5,0.0,0.5918367346938775,0.42857142857142855,0.625,0.0,0.7714285714285715,0.5,0.5073684210526316,0.39669952506027945,0.4425828045964906
recall,0.0,0.8717948717948718,0.4827586206896552,0.8688524590163934,0.18181818181818182,0.0,0.8923076923076924,0.6818181818181818,0.19230769230769232,0.0,0.54,0.6842105263157895,0.5073684210526316,0.44965568550570484,0.5073684210526316
f1-score,0.0,0.4722222222222222,0.45161290322580644,0.7066666666666667,0.26666666666666666,0.0,0.7116564417177914,0.5263157894736843,0.29411764705882354,0.0,0.6352941176470589,0.5777777777777778,0.5073684210526316,0.38686085270470816,0.4365005670707225
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.5073684210526316,475.0,475.0
