,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.27450980392156865,0.2079207920792079,0.7692307692307693,0.0,0.21518987341772153,0.5769230769230769,0.5,0.17391304347826086,0.0,0.3953488372093023,0.0,0.33263157894736844,0.2594196830216589,0.318523571140422
recall,0.0,0.717948717948718,0.7241379310344828,0.16393442622950818,0.0,0.3541666666666667,0.9230769230769231,0.045454545454545456,0.07692307692307693,0.0,0.34,0.0,0.33263157894736844,0.2788035239444934,0.33263157894736844
f1-score,0.0,0.3971631205673759,0.3230769230769231,0.2702702702702703,0.0,0.2677165354330709,0.7100591715976331,0.08333333333333334,0.10666666666666666,0.0,0.3655913978494624,0.0,0.33263157894736844,0.21032311823289462,0.2652818709577928
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.33263157894736844,475.0,475.0
