timestamp,epoch,phase,loss,acc,f1,lr,lam,time_sec,model,pretrained
2025-09-15T21:46:50,1,train,2.549289,0.100379,,0.0002454917249129717,0.0014,187,convnext_tiny,0
2025-09-15T21:46:50,1,valid,2.467452,0.122105,0.052805,,,187,convnext_tiny,0
2025-09-15T21:48:42,2,train,2.528393,0.113400,,0.0006000944371218416,0.9987,112,convnext_tiny,0
2025-09-15T21:48:42,2,valid,2.497306,0.193684,0.063729,,,112,convnext_tiny,0
2025-09-15T21:50:33,3,train,2.525937,0.131629,,0.0011220029893850693,0.1629,110,convnext_tiny,0
2025-09-15T21:50:33,3,valid,2.472287,0.086316,0.047654,,,110,convnext_tiny,0
2025-09-15T21:52:23,4,train,2.527789,0.135417,,0.0017202518199382867,0.8445,110,convnext_tiny,0
2025-09-15T21:52:23,4,valid,2.499238,0.098947,0.027334,,,110,convnext_tiny,0
2025-09-15T21:54:14,5,train,2.539179,0.130445,,0.0022905697097908117,0.0005,110,convnext_tiny,0
2025-09-15T21:54:14,5,valid,2.564939,0.202105,0.080171,,,110,convnext_tiny,0
2025-09-15T21:56:04,6,train,2.544329,0.145123,,0.002733553637072756,0.6269,110,convnext_tiny,0
2025-09-15T21:56:04,6,valid,2.609976,0.170526,0.094279,,,110,convnext_tiny,0
2025-09-15T21:57:56,7,train,2.511165,0.136837,,0.0029719941335294886,0.9999,111,convnext_tiny,0
2025-09-15T21:57:56,7,valid,2.444961,0.223158,0.088908,,,111,convnext_tiny,0
2025-09-15T21:59:47,8,train,2.530061,0.131866,,0.002998847677569255,0.6029,110,convnext_tiny,0
2025-09-15T21:59:47,8,valid,2.204417,0.242105,0.112833,,,110,convnext_tiny,0
2025-09-15T22:01:39,9,train,2.348966,0.176373,,0.0029904132117877405,0.0067,111,convnext_tiny,0
2025-09-15T22:01:39,9,valid,2.226893,0.244211,0.102142,,,111,convnext_tiny,0
2025-09-15T22:03:30,10,train,2.351300,0.150805,,0.0029738386586462997,0.9860,111,convnext_tiny,0
2025-09-15T22:03:30,10,valid,2.183322,0.277895,0.185473,,,111,convnext_tiny,0
2025-09-15T22:05:22,11,train,2.330152,0.169508,,0.0029492145426066067,0.9171,111,convnext_tiny,0
2025-09-15T22:05:22,11,valid,2.130349,0.181053,0.122254,,,111,convnext_tiny,0
2025-09-15T22:07:13,12,train,2.267916,0.174242,,0.002916675352051527,0.3887,111,convnext_tiny,0
2025-09-15T22:07:13,12,valid,2.084140,0.313684,0.158922,,,111,convnext_tiny,0
2025-09-15T22:09:06,13,train,2.303377,0.183475,,0.0028763988047562053,0.5944,112,convnext_tiny,0
2025-09-15T22:09:06,13,valid,2.107542,0.320000,0.186472,,,112,convnext_tiny,0
2025-09-15T22:10:57,14,train,2.208337,0.217566,,0.0028286048772552083,0.9981,111,convnext_tiny,0
2025-09-15T22:10:57,14,valid,2.021626,0.387368,0.297959,,,111,convnext_tiny,0
2025-09-15T22:12:49,15,train,2.220400,0.206913,,0.0027735546034069695,0.9997,111,convnext_tiny,0
2025-09-15T22:12:49,15,valid,2.003728,0.336842,0.195065,,,111,convnext_tiny,0
2025-09-15T22:14:40,16,train,2.218657,0.214725,,0.0027115486487173787,0.8916,111,convnext_tiny,0
2025-09-15T22:14:40,16,valid,2.068254,0.275789,0.161115,,,111,convnext_tiny,0
2025-09-15T22:16:32,17,train,2.219184,0.251657,,0.002642925668209047,1.0000,111,convnext_tiny,0
2025-09-15T22:16:32,17,valid,2.009687,0.355789,0.226055,,,111,convnext_tiny,0
2025-09-15T22:18:23,18,train,2.226667,0.218750,,0.0025680604568050123,0.0000,111,convnext_tiny,0
2025-09-15T22:18:23,18,valid,2.157897,0.282105,0.118125,,,111,convnext_tiny,0
2025-09-15T22:20:15,19,train,2.194118,0.230587,,0.0024873619023288358,0.9993,112,convnext_tiny,0
2025-09-15T22:20:15,19,valid,2.012317,0.332632,0.210323,,,112,convnext_tiny,0
2025-09-15T22:22:08,20,train,2.205427,0.215909,,0.0024012707523011012,0.9828,112,convnext_tiny,0
2025-09-15T22:22:08,20,valid,1.941296,0.385263,0.253782,,,112,convnext_tiny,0
2025-09-15T22:23:59,21,train,2.156961,0.238400,,0.0023102572067292973,0.6284,111,convnext_tiny,0
2025-09-15T22:23:59,21,valid,1.946088,0.332632,0.254800,,,111,convnext_tiny,0
2025-09-15T22:25:51,22,train,2.198859,0.218040,,0.0022148183500384257,0.7446,112,convnext_tiny,0
2025-09-15T22:25:51,22,valid,1.999739,0.381053,0.250547,,,112,convnext_tiny,0
2025-09-15T22:27:43,23,train,2.197228,0.244555,,0.00211547543616825,1.0000,111,convnext_tiny,0
2025-09-15T22:27:43,23,valid,1.927499,0.393684,0.295588,,,111,convnext_tiny,0
2025-09-15T22:29:35,24,train,2.122691,0.261600,,0.002012771041665029,0.0054,111,convnext_tiny,0
2025-09-15T22:29:35,24,valid,1.945478,0.360000,0.201269,,,111,convnext_tiny,0
2025-09-15T22:31:26,25,train,2.156536,0.214725,,0.0019072661023165753,0.0002,110,convnext_tiny,0
2025-09-15T22:31:26,25,valid,1.894385,0.440000,0.300017,,,110,convnext_tiny,0
2025-09-15T22:33:18,26,train,2.108298,0.277699,,0.0017995368495154964,0.9998,112,convnext_tiny,0
2025-09-15T22:33:18,26,valid,1.882446,0.418947,0.251500,,,112,convnext_tiny,0
2025-09-15T22:35:09,27,train,2.127230,0.243134,,0.0016901716630831488,0.8783,111,convnext_tiny,0
2025-09-15T22:35:09,27,valid,1.830279,0.360000,0.270545,,,111,convnext_tiny,0
