,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.56,0.53125,0.4479166666666667,1.0,0.25,0.5254237288135594,0.4166666666666667,0.125,0.0,0.3412698412698413,0.25,0.44,0.37062724195139446,0.3683197216204353
recall,0.0,0.717948717948718,0.5862068965517241,0.7049180327868853,0.045454545454545456,0.041666666666666664,0.9538461538461539,0.45454545454545453,0.038461538461538464,0.0,0.86,0.02631578947368421,0.44,0.3691136496446142,0.44
f1-score,0.0,0.6292134831460674,0.5573770491803278,0.5477707006369427,0.08695652173913045,0.07142857142857142,0.6775956284153006,0.43478260869565216,0.058823529411764705,0.0,0.4886363636363636,0.04761904761904762,0.44,0.3000169586590974,0.34182734036560963
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.44,475.0,475.0
