,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.3046875,0.3125,0.6785714285714286,0.16666666666666666,0.06666666666666667,0.4460431654676259,0.3,0.0,0.0,0.42,0.2,0.38526315789473686,0.24126128561436566,0.2808371411893042
recall,0.0,1.0,0.3448275862068966,0.6229508196721312,0.09090909090909091,0.020833333333333332,0.9538461538461539,0.2727272727272727,0.0,0.0,0.42,0.10526315789473684,0.38526315789473686,0.3192797845491346,0.38526315789473686
f1-score,0.0,0.46706586826347307,0.3278688524590164,0.6495726495726496,0.11764705882352942,0.031746031746031744,0.6078431372549019,0.28571428571428564,0.0,0.0,0.41999999999999993,0.13793103448275862,0.38526315789473686,0.2537824098597205,0.3020981885117336
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.38526315789473686,475.0,475.0
