,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.16352201257861634,0.3695652173913043,0.5,0.0,0.0,0.14285714285714285,0.0,0.8,0.0,0.09090909090909091,0.0,0.08333333333333333,0.18105263157894738,0.17918223308912398,0.1323775461474179
recall,1.0,0.8717948717948718,0.034482758620689655,0.0,0.0,0.08333333333333333,0.0,0.18181818181818182,0.0,0.6956521739130435,0.0,0.02631578947368421,0.18105263157894738,0.24111642574615033,0.18105263157894738
f1-score,0.2810810810810811,0.5190839694656488,0.06451612903225806,0.0,0.0,0.10526315789473685,0.0,0.2962962962962963,0.0,0.1608040201005025,0.0,0.04,0.18105263157894738,0.12225372115587697,0.09729051203996072
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.18105263157894738,475.0,475.0
