,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.4444444444444444,0.330188679245283,0.20833333333333334,0.6590909090909091,0.2,0.0,0.5238095238095238,0.3333333333333333,0.2619047619047619,0.0,0.4074074074074074,0.288135593220339,0.3873684210526316,0.30472066548244464,0.33978662964226725
recall,0.3076923076923077,0.8974358974358975,0.3448275862068966,0.47540983606557374,0.045454545454545456,0.0,0.8461538461538461,0.3181818181818182,0.21153846153846154,0.0,0.22,0.4473684210526316,0.3873684210526316,0.34283855998183155,0.3873684210526316
f1-score,0.3636363636363637,0.48275862068965514,0.25974025974025977,0.5523809523809523,0.07407407407407407,0.0,0.6470588235294118,0.3255813953488372,0.2340425531914894,0.0,0.2857142857142857,0.35051546391752586,0.3873684210526316,0.29795856601857124,0.33712967542400246
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.3873684210526316,475.0,475.0
