,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.4594594594594595,0.5833333333333334,0.691358024691358,0.6842105263157895,0.3333333333333333,0.6593406593406593,0.5185185185185185,0.6190476190476191,0.0,0.5443037974683544,0.6451612903225806,0.5810526315789474,0.4781722134859172,0.5184155832240168
recall,0.0,0.8717948717948718,0.4827586206896552,0.9180327868852459,0.5909090909090909,0.1875,0.9230769230769231,0.6363636363636364,0.25,0.0,0.86,0.5263157894736842,0.5810526315789474,0.5205626432660924,0.5810526315789474
f1-score,0.0,0.6017699115044248,0.5283018867924529,0.7887323943661971,0.6341463414634148,0.24000000000000005,0.7692307692307692,0.5714285714285714,0.3561643835616438,0.0,0.6666666666666666,0.5797101449275363,0.5810526315789474,0.4780125891618064,0.5238483625082118
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.5810526315789474,475.0,475.0
