,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.53125,0.6363636363636364,0.3933333333333333,0.75,0.5,0.5849056603773585,0.7692307692307693,0.6666666666666666,0.0,0.2727272727272727,0.47619047619047616,0.4652631578947368,0.4650556512407928,0.4736986148078998
recall,0.0,0.4358974358974359,0.4827586206896552,0.9672131147540983,0.4090909090909091,0.041666666666666664,0.9538461538461539,0.45454545454545453,0.07692307692307693,0.0,0.48,0.5263157894736842,0.4652631578947368,0.4023547684905946,0.4652631578947368
f1-score,0.0,0.47887323943661975,0.5490196078431373,0.5592417061611374,0.5294117647058824,0.07692307692307693,0.7251461988304093,0.5714285714285714,0.13793103448275862,0.0,0.34782608695652173,0.5,0.4652631578947368,0.37298344056400956,0.394358705670485
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.4652631578947368,475.0,475.0
