,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.0,0.0,0.19047619047619047,0.0,0.095,0.3368421052631579,0.140625,0.0,0.0,0.0,0.0,0.20210526315789473,0.06357860797827904,0.08666849360242712
recall,0.0,0.0,0.0,0.06557377049180328,0.0,0.3958333333333333,0.9846153846153847,0.4090909090909091,0.0,0.0,0.0,0.0,0.20210526315789473,0.1545927831276192,0.20210526315789473
f1-score,0.0,0.0,0.0,0.0975609756097561,0.0,0.1532258064516129,0.5019607843137255,0.20930232558139533,0.0,0.0,0.0,0.0,0.20210526315789473,0.08017082432970747,0.10639612708432714
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.20210526315789473,475.0,475.0
