,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.3763440860215054,0.4827586206896552,0.691358024691358,0.625,0.4444444444444444,0.5700934579439252,0.4642857142857143,0.5555555555555556,0.0,0.49295774647887325,0.55,0.5263157894736842,0.4377331375092526,0.4792436397638279
recall,0.0,0.8974358974358975,0.4827586206896552,0.9180327868852459,0.22727272727272727,0.08333333333333333,0.9384615384615385,0.5909090909090909,0.09615384615384616,0.0,0.7,0.5789473684210527,0.5263157894736842,0.45944210079686565,0.5263157894736842
f1-score,0.0,0.5303030303030303,0.4827586206896552,0.7887323943661971,0.3333333333333333,0.14035087719298245,0.7093023255813953,0.52,0.1639344262295082,0.0,0.5785123966942148,0.5641025641025641,0.5263157894736842,0.40094416404107336,0.4490430068928126
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.5263157894736842,475.0,475.0
