,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3282051282051282,0.22857142857142856,0.16736401673640167,0.0,0.0,0.0,0.24421052631578946,0.1159006033483021,0.12855754448883716
recall,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.9846153846153847,0.36363636363636365,0.7692307692307693,0.0,0.0,0.0,0.24421052631578946,0.185003885003885,0.24421052631578946
f1-score,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.49230769230769234,0.2807017543859649,0.274914089347079,0.0,0.0,0.0,0.24421052631578946,0.10214177615154284,0.12506169384394245
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.24421052631578946,475.0,475.0
