,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.1553784860557769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619909502262444,0.0,0.09894736842105263,0.015964798423200113,0.016567822541697936
recall,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.09894736842105263,0.09666666666666666,0.09894736842105263
f1-score,0.0,0.2689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059040590405904064,0.0,0.09894736842105263,0.027333842303940276,0.028298283563597888
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.09894736842105263,475.0,475.0
