,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.4657534246575342,0.6296296296296297,0.7432432432432432,0.6363636363636364,0.3076923076923077,0.6593406593406593,0.5,0.5652173913043478,0.0,0.6,0.5945945945945946,0.5873684210526315,0.4751529072354961,0.5186815857421795
recall,0.0,0.8717948717948718,0.5862068965517241,0.9016393442622951,0.6363636363636364,0.16666666666666666,0.9230769230769231,0.6363636363636364,0.25,0.0,0.84,0.5789473684210527,0.5873684210526315,0.5325882786250672,0.5873684210526315
f1-score,0.0,0.6071428571428571,0.6071428571428571,0.8148148148148148,0.6363636363636364,0.21621621621621623,0.7692307692307692,0.56,0.3466666666666667,0.0,0.7000000000000001,0.5866666666666667,0.5873684210526315,0.4870203736870404,0.5326479923532554
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.5873684210526315,475.0,475.0
