,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6470588235294118,0.3113207547169811,0.2835820895522388,0.9791666666666666,0.4444444444444444,0.6666666666666666,0.7012987012987013,0.7142857142857143,0.3684210526315789,0.0,0.4117647058823529,0.6111111111111112,0.5242105263157895,0.5115933942321557,0.5536061419769887
recall,0.4230769230769231,0.8461538461538461,0.6551724137931034,0.7704918032786885,0.5454545454545454,0.4166666666666667,0.8307692307692308,0.45454545454545453,0.1346153846153846,0.0,0.28,0.5789473684210527,0.5242105263157895,0.4946578030645747,0.5242105263157895
f1-score,0.5116279069767442,0.4551724137931034,0.39583333333333337,0.8623853211009173,0.4897959183673469,0.5128205128205129,0.76056338028169,0.5555555555555556,0.19718309859154928,0.0,0.3333333333333333,0.5945945945945946,0.5242105263157895,0.4724054473957234,0.5088489265708825
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.5242105263157895,475.0,475.0
