,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.4594594594594595,0.6521739130434783,0.8666666666666667,0.725,0.6923076923076923,0.6923076923076923,0.8636363636363636,0.6111111111111112,0.6346153846153846,0.2222222222222222,0.5108695652173914,0.7674418604651163,0.6505263157894737,0.6414843275877149,0.6686290284210032
recall,0.6538461538461539,0.7692307692307693,0.4482758620689655,0.9508196721311475,0.4090909090909091,0.375,0.5846153846153846,0.5,0.6346153846153846,0.08695652173913043,0.94,0.868421052631579,0.6505263157894737,0.6017393091641187,0.6505263157894737
f1-score,0.5396825396825398,0.7058823529411764,0.5909090909090909,0.822695035460993,0.5142857142857142,0.48648648648648646,0.6972477064220184,0.55,0.6346153846153846,0.125,0.6619718309859155,0.8148148148148148,0.6505263157894737,0.5952992463836778,0.633484654928975
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.6505263157894737,475.0,475.0
