,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.7142857142857143,0.7307692307692307,0.8148148148148148,0.9811320754716981,0.8421052631578947,0.9459459459459459,0.8656716417910447,0.76,0.7777777777777778,0.7142857142857143,0.9423076923076923,0.9210526315789473,0.848421052631579,0.8341790418488729,0.8557029330621669
recall,0.5769230769230769,0.9743589743589743,0.7586206896551724,0.8524590163934426,0.7272727272727273,0.7291666666666666,0.8923076923076924,0.8636363636363636,0.9423076923076923,0.6521739130434783,0.98,0.9210526315789473,0.848421052631579,0.8225232870120195,0.848421052631579
f1-score,0.6382978723404256,0.8351648351648352,0.7857142857142857,0.912280701754386,0.7804878048780488,0.8235294117647058,0.8787878787878788,0.8085106382978724,0.8521739130434781,0.6818181818181819,0.9607843137254902,0.9210526315789473,0.848421052631579,0.8232168724057112,0.8468308996361122
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.848421052631579,475.0,475.0
