,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.8,0.3894736842105263,0.4375,0.8571428571428571,0.4444444444444444,0.2857142857142857,0.696969696969697,0.6923076923076923,0.6,0.0,0.3412698412698413,0.4025974025974026,0.4926315789473684,0.4956183253880622,0.5232647249641709
recall,0.15384615384615385,0.9487179487179487,0.2413793103448276,0.7868852459016393,0.18181818181818182,0.041666666666666664,0.7076923076923077,0.4090909090909091,0.057692307692307696,0.0,0.86,0.8157894736842105,0.4926315789473684,0.4337148754545961,0.4926315789473684
f1-score,0.25806451612903225,0.5522388059701492,0.3111111111111111,0.8205128205128205,0.2580645161290322,0.07272727272727272,0.702290076335878,0.5142857142857142,0.10526315789473685,0.0,0.4886363636363636,0.5391304347826087,0.4926315789473684,0.38519373245955996,0.429146154024514
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.4926315789473684,475.0,475.0
