,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5,0.7428571428571429,0.6296296296296297,0.7532467532467533,0.5,0.5686274509803921,0.7402597402597403,0.42105263157894735,0.675,0.4,0.6590909090909091,0.8611111111111112,0.6589473684210526,0.6209062807295521,0.6564835076088131
recall,0.3076923076923077,0.6666666666666666,0.5862068965517241,0.9508196721311475,0.3181818181818182,0.6041666666666666,0.8769230769230769,0.7272727272727273,0.5192307692307693,0.34782608695652173,0.58,0.8157894736842105,0.6589473684210526,0.6083980134964697,0.6589473684210526
f1-score,0.380952380952381,0.7027027027027027,0.6071428571428571,0.8405797101449275,0.3888888888888889,0.5858585858585857,0.8028169014084509,0.5333333333333333,0.5869565217391304,0.37209302325581395,0.6170212765957446,0.8378378378378377,0.6589473684210526,0.6046820016550546,0.6495887419384098
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.6589473684210526,475.0,475.0
