,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6842105263157895,0.6065573770491803,0.6896551724137931,0.9152542372881356,0.7894736842105263,0.9,0.8484848484848485,0.6071428571428571,0.7586206896551724,0.6666666666666666,0.8863636363636364,0.8536585365853658,0.7810526315789473,0.7671740193479977,0.7955612933238366
recall,0.5,0.9487179487179487,0.6896551724137931,0.8852459016393442,0.6818181818181818,0.5625,0.8615384615384616,0.7727272727272727,0.8461538461538461,0.6086956521739131,0.78,0.9210526315789473,0.7810526315789473,0.7548420890634757,0.7810526315789473
f1-score,0.5777777777777778,0.74,0.6896551724137931,0.9,0.7317073170731707,0.6923076923076923,0.8549618320610687,0.68,0.8,0.6363636363636365,0.8297872340425532,0.8860759493670887,0.7810526315789473,0.751553050950565,0.779030911425287
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.7810526315789473,475.0,475.0
