,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6086956521739131,0.8536585365853658,0.8666666666666667,0.9482758620689655,0.8823529411764706,0.926829268292683,0.8235294117647058,0.7307692307692307,0.819672131147541,0.8235294117647058,0.8596491228070176,0.9722222222222222,0.8547368421052631,0.8429875381199573,0.8570397117968569
recall,0.5384615384615384,0.8974358974358975,0.896551724137931,0.9016393442622951,0.6818181818181818,0.7916666666666666,0.8615384615384616,0.8636363636363636,0.9615384615384616,0.6086956521739131,0.98,0.9210526315789473,0.8547368421052631,0.8253362436040548,0.8547368421052631
f1-score,0.5714285714285715,0.875,0.8813559322033899,0.9243697478991596,0.7692307692307693,0.8539325842696629,0.8421052631578948,0.7916666666666666,0.8849557522123893,0.7,0.9158878504672898,0.9459459459459458,0.8547368421052631,0.8296565902901448,0.8523187512362004
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.8547368421052631,475.0,475.0
