,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.24489795918367346,0.7272727272727273,0.30337078651685395,0.8653846153846154,0.3684210526315789,0.6875,1.0,1.0,1.0,0.2727272727272727,0.5061728395061729,0.8292682926829268,0.5052631578947369,0.6504179621588185,0.7147705793215664
recall,0.9230769230769231,0.20512820512820512,0.9310344827586207,0.7377049180327869,0.6363636363636364,0.4583333333333333,0.06153846153846154,0.4090909090909091,0.17307692307692307,0.13043478260869565,0.82,0.8947368421052632,0.5052631578947369,0.5317099514261465,0.5052631578947369
f1-score,0.3870967741935484,0.32,0.4576271186440678,0.7964601769911505,0.4666666666666667,0.5499999999999999,0.11594202898550725,0.5806451612903226,0.29508196721311475,0.1764705882352941,0.6259541984732825,0.860759493670886,0.5052631578947369,0.46939201453032003,0.4732347831009129
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.5052631578947369,475.0,475.0
