,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.0,0.967741935483871,1.0,0.8939393939393939,0.8,0.8387096774193549,0.48484848484848486,0.8695652173913043,0.8775510204081632,0.5641025641025641,0.7164179104477612,1.0,0.7263157894736842,0.751073017003408,0.7625343092337574
recall,0.0,0.7692307692307693,0.3103448275862069,0.9672131147540983,0.18181818181818182,0.5416666666666666,0.9846153846153847,0.9090909090909091,0.8269230769230769,0.9565217391304348,0.96,0.5263157894736842,0.7263157894736842,0.6611450382741176,0.7263157894736842
f1-score,0.0,0.8571428571428572,0.4736842105263158,0.9291338582677166,0.2962962962962963,0.6582278481012658,0.6497461928934011,0.888888888888889,0.8514851485148514,0.7096774193548387,0.8205128205128206,0.6896551724137931,0.7263157894736842,0.6520375594094204,0.6980577645357262
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.7263157894736842,475.0,475.0
