,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.20454545454545456,0.2987012987012987,0.23157894736842105,0.0,0.0,1.0,0.6911764705882353,0.27450980392156865,0.21686746987951808,0.375,0.9615384615384616,0.6363636363636364,0.35578947368421054,0.40752346190888294,0.4522312798067425
recall,0.34615384615384615,0.5897435897435898,0.7586206896551724,0.0,0.0,0.020833333333333332,0.7230769230769231,0.6363636363636364,0.34615384615384615,0.13043478260869565,0.5,0.18421052631578946,0.35578947368421054,0.35296593111706936,0.35578947368421054
f1-score,0.2571428571428571,0.39655172413793105,0.3548387096774193,0.0,0.0,0.04081632653061225,0.7067669172932332,0.3835616438356165,0.2666666666666666,0.19354838709677416,0.6578947368421052,0.2857142857142857,0.35578947368421054,0.29529185457812507,0.3175770586079841
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.35578947368421054,475.0,475.0
