,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.6153846153846154,0.9736842105263158,0.9333333333333333,0.9827586206896551,0.8260869565217391,1.0,0.8507462686567164,0.875,0.8125,1.0,1.0,1.0,0.9094736842105263,0.905791167092698,0.915707467885109
recall,0.6153846153846154,0.9487179487179487,0.9655172413793104,0.9344262295081968,0.8636363636363636,0.8958333333333334,0.8769230769230769,0.9545454545454546,1.0,0.782608695652174,0.96,0.9473684210526315,0.9094736842105263,0.8954134483444253,0.9094736842105263
f1-score,0.6153846153846154,0.9610389610389611,0.9491525423728815,0.9579831932773109,0.8444444444444444,0.945054945054945,0.8636363636363636,0.9130434782608695,0.896551724137931,0.878048780487805,0.9795918367346939,0.972972972972973,0.9094736842105263,0.8980753214836495,0.9102632204502453
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9094736842105263,475.0,475.0
