,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5185185185185185,0.9743589743589743,0.725,1.0,0.5789473684210527,1.0,0.9230769230769231,1.0,0.98,0.9130434782608695,0.9795918367346939,1.0,0.8968421052631579,0.8827114249475859,0.9161745587862722
recall,0.5384615384615384,0.9743589743589743,1.0,0.9180327868852459,1.0,0.9375,0.7384615384615385,0.9545454545454546,0.9423076923076923,0.9130434782608695,0.96,0.9210526315789473,0.8968421052631579,0.8998136745716884,0.8968421052631579
f1-score,0.5283018867924528,0.9743589743589743,0.8405797101449275,0.9572649572649572,0.7333333333333334,0.967741935483871,0.8205128205128206,0.9767441860465117,0.9607843137254902,0.9130434782608695,0.9696969696969697,0.958904109589041,0.8968421052631579,0.8834388896008515,0.9006241340417733
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.8968421052631579,475.0,475.0
