,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5641025641025641,0.9047619047619048,0.9032258064516129,0.9354838709677419,0.95,1.0,0.9245283018867925,0.84,0.9803921568627451,0.9090909090909091,1.0,0.9230769230769231,0.9094736842105263,0.9028885364334327,0.9213709289137438
recall,0.8461538461538461,0.9743589743589743,0.9655172413793104,0.9508196721311475,0.8636363636363636,0.8958333333333334,0.7538461538461538,0.9545454545454546,0.9615384615384616,0.8695652173913043,0.96,0.9473684210526315,0.9094736842105263,0.9119319282805818,0.9094736842105263
f1-score,0.676923076923077,0.9382716049382716,0.9333333333333333,0.943089430894309,0.9047619047619048,0.945054945054945,0.8305084745762712,0.8936170212765958,0.970873786407767,0.888888888888889,0.9795918367346939,0.935064935064935,0.9094736842105263,0.9033316032379161,0.9118730101760099
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.9094736842105263,475.0,475.0
