,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.5,0.5,0.0,0.43956043956043955,0.0,0.0,0.3263157894736842,1.0,0.26851851851851855,0.0,0.15384615384615385,0.0,0.32,0.265686741783233,0.26142943954578307
recall,0.07692307692307693,0.1794871794871795,0.0,0.6557377049180327,0.0,0.0,0.9538461538461539,0.09090909090909091,0.5576923076923077,0.0,0.2,0.0,0.32,0.22621629281465347,0.32
f1-score,0.13333333333333336,0.2641509433962264,0.0,0.5263157894736842,0.0,0.0,0.4862745098039216,0.16666666666666669,0.3625,0.0,0.17391304347826086,0.0,0.32,0.17609619051267444,0.2288294286207344
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.32,475.0,475.0
