timestamp,epoch,phase,loss,acc,f1,lr,lam,time_sec,model,pretrained
2025-09-15T17:58:53,29,valid,0.833434,0.869474,0.862765,,,71,resnet18,0
2025-09-15T18:00:05,30,train,1.125399,0.540956,,0.0013582587188080647,0.0000,71,resnet18,0
2025-09-15T18:00:05,30,valid,0.769848,0.934737,0.921871,,,71,resnet18,0
2025-09-15T18:01:16,31,train,1.147812,0.570549,,0.001248363191316894,0.9850,71,resnet18,0
2025-09-15T18:01:16,31,valid,0.756343,0.938947,0.931812,,,71,resnet18,0
2025-09-15T18:02:28,32,train,1.114520,0.470881,,0.0011398420495841767,0.1046,71,resnet18,0
2025-09-15T18:02:28,32,valid,0.781607,0.903158,0.894662,,,71,resnet18,0
2025-09-15T18:03:41,33,train,1.031825,0.536222,,0.00103328799845401,1.0000,72,resnet18,0
2025-09-15T18:03:41,33,valid,0.787983,0.909474,0.901878,,,72,resnet18,0
2025-09-15T18:04:53,34,train,1.159475,0.565814,,0.0009292829992037503,0.6599,72,resnet18,0
2025-09-15T18:04:53,34,valid,0.772187,0.913684,0.908131,,,72,resnet18,0
2025-09-15T18:06:08,35,train,1.046093,0.616004,,0.0008283950910733249,0.0000,74,resnet18,0
2025-09-15T18:06:08,35,valid,0.735150,0.941053,0.926116,,,74,resnet18,0
2025-09-15T18:07:22,36,train,0.965605,0.647727,,0.0007311752888318842,1.0000,74,resnet18,0
2025-09-15T18:07:22,36,valid,0.725294,0.943158,0.932012,,,74,resnet18,0
2025-09-15T18:08:36,37,train,1.028549,0.669508,,0.0006381545733262063,0.2097,74,resnet18,0
2025-09-15T18:08:36,37,valid,0.714525,0.936842,0.936433,,,74,resnet18,0
2025-09-15T18:09:49,38,train,1.056567,0.500947,,0.0005498409914474426,0.2268,72,resnet18,0
2025-09-15T18:09:49,38,valid,0.731015,0.951579,0.942507,,,72,resnet18,0
2025-09-15T18:11:02,39,train,1.028902,0.448390,,0.0004667168813551754,1.0000,72,resnet18,0
