,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.75,0.8974358974358975,0.8333333333333334,0.7866666666666666,0.9333333333333333,0.6206896551724138,0.7761194029850746,0.8461538461538461,0.8363636363636363,0.9166666666666666,0.96,0.9722222222222222,0.8252631578947368,0.8440820550277573,0.8327612690379871
recall,0.34615384615384615,0.8974358974358975,0.8620689655172413,0.9672131147540983,0.6363636363636364,0.75,0.8,1.0,0.8846153846153846,0.4782608695652174,0.96,0.9210526315789473,0.8252631578947368,0.7919303621653557,0.8252631578947368
f1-score,0.4736842105263157,0.8974358974358975,0.847457627118644,0.8676470588235293,0.7567567567567568,0.679245283018868,0.787878787878788,0.9166666666666666,0.8598130841121494,0.6285714285714286,0.96,0.9459459459459458,0.8252631578947368,0.8017585622379158,0.8180276011318378
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.8252631578947368,475.0,475.0
