,Black-grass,Charlock,Cleavers,Common Chickweed,Common wheat,Fat Hen,Loose Silky-bent,Maize,Scentless Mayweed,Shepherds Purse,Small-flowered Cranesbill,Sugar beet,accuracy,macro avg,weighted avg
precision,0.3728813559322034,1.0,0.9333333333333333,0.9090909090909091,1.0,0.8780487804878049,0.9285714285714286,0.8636363636363636,0.9166666666666666,0.6333333333333333,0.847457627118644,0.6271186440677966,0.7894736842105263,0.8258448701865402,0.8487501786523131
recall,0.8461538461538461,0.9743589743589743,0.4827586206896552,0.9836065573770492,0.45454545454545453,0.75,0.4,0.8636363636363636,0.8461538461538461,0.8260869565217391,1.0,0.9736842105263158,0.7894736842105263,0.7834154024969369,0.7894736842105263
f1-score,0.5176470588235295,0.9870129870129869,0.6363636363636364,0.9448818897637795,0.625,0.8089887640449439,0.5591397849462365,0.8636363636363636,0.8799999999999999,0.7169811320754716,0.9174311926605504,0.7628865979381443,0.7894736842105263,0.7683307839388037,0.785435860718168
support,26.0,39.0,29.0,61.0,22.0,48.0,65.0,22.0,52.0,23.0,50.0,38.0,0.7894736842105263,475.0,475.0
